player_wr,allies_wr,enemies_wr
0.677128632,0.479753311,0.508688611
0.579570688,0.492289555,0.495540116
0.677128632,0.494159312,0.51214435
0.579570688,0.482502609,0.501383413
0.677128632,0.509039603,0.538755264
0.557815959,0.485813042,0.494492382
0.677128632,0.491136523,0.508768343
0.579570688,0.48427275,0.495366636
0.677128632,0.517131648,0.516965744
0.590995587,0.553628423,0.561508541
0.579570688,0.49765863,0.493517382
0.590995587,0.494347367,0.522014367
0.677128632,0.499523948,0.503733758
0.579570688,0.49424627,0.50172908
0.677128632,0.488536168,0.493813918
0.677128632,0.491588844,0.53493662
0.579570688,0.502229679,0.526649094
0.579570688,0.495932937,0.521929873
0.579570688,0.426532642,0.475090429
0.519504789,0.505652266,0.499594929
0.579570688,0.490931622,0.510911335
0.677128632,0.483612949,0.524064328
0.579570688,0.540615782,0.526672029
0.631103591,0.490426905,0.501164129
0.677128632,0.507443053,0.507951691
0.579570688,0.501041786,0.486644579
0.645550631,0.509477534,0.526869792
0.579570688,0.51308587,0.500137021
0.631103591,0.486662855,0.491881041
0.631103591,0.504649582,0.505355506
0.631103591,0.49762287,0.500670449
0.631103591,0.492009384,0.512186709
0.631103591,0.507796652,0.509046667
0.631103591,0.504679044,0.503065834
0.631103591,0.521870507,0.527073942
0.631103591,0.493616286,0.49257272
0.631103591,0.497783949,0.509696464
0.631103591,0.496195471,0.497567017
0.631103591,0.479324405,0.520702234
0.631103591,0.487141654,0.506339222
0.677128632,0.531789784,0.537829723
0.677128632,0.527199001,0.529898434
0.631103591,0.483032008,0.481850932
0.677128632,0.466439272,0.481363701
0.631103591,0.483797563,0.485716175
0.631103591,0.476740659,0.487890698
0.631103591,0.504962503,0.504403777
0.631103591,0.459784858,0.505688016
0.677128632,0.485921218,0.526973673
0.631103591,0.475960247,0.481671235
0.631103591,0.487335368,0.510227051
0.677128632,0.51730809,0.560513924
0.631103591,0.492123027,0.518637504
0.631103591,0.456342448,0.477893987
0.677128632,0.500640975,0.546007226
0.631103591,0.469428267,0.501196701
0.631103591,0.468730017,0.516785403
0.631103591,0.501846524,0.500326404
0.631103591,0.52522583,0.520938188
0.677128632,0.487620825,0.503973949
0.631103591,0.464848015,0.507709822
0.631103591,0.484521914,0.530541559
0.631103591,0.521028289,0.527761152
0.677128632,0.497686984,0.543647258
0.677128632,0.473583654,0.489304488
0.631103591,0.486150957,0.500224627
0.677128632,0.492220457,0.502767979
0.631103591,0.470915343,0.474646354
0.631103591,0.469459046,0.518135284
0.631103591,0.494955611,0.505124728
0.677128632,0.478949831,0.509997607
0.631103591,0.457132668,0.48245497
0.631103591,0.470491675,0.510127128
0.631103591,0.505526224,0.503934195
0.631103591,0.481551258,0.496758104
0.631103591,0.484598473,0.482116963
0.677128632,0.532526496,0.536624332
0.631103591,0.485753519,0.484182717
0.631103591,0.485943636,0.486588786
0.677128632,0.505151115,0.511655899
0.631103591,0.505121665,0.506019903
0.563081009,0.571914444,0.553532808
0.631103591,0.491968784,0.497476433
0.563081009,0.495699909,0.5105702
0.677128632,0.522099173,0.525410233
0.631103591,0.495383953,0.507352868
0.579570688,0.487575649,0.501809163
0.563081009,0.473804654,0.481453373
0.677128632,0.52616613,0.538230213
0.631103591,0.523204178,0.514171968
0.579570688,0.508261452,0.500043393
0.563081009,0.553363945,0.537759963
0.631103591,0.514191061,0.526813458
0.563081009,0.497951351,0.521992865
0.563081009,0.544611373,0.565928051
0.563081009,0.519527783,0.540670018
0.568497284,0.581773351,0.545301461
0.631103591,0.521468282,0.525195
0.631103591,0.497211266,0.514487489
0.631103591,0.488433468,0.513859553
0.631103591,0.451820992,0.482854584
0.631103591,0.48193591,0.524930339
0.631103591,0.474407682,0.479416483
0.631103591,0.528956353,0.521542789
0.677128632,0.510682172,0.530319728
0.631103591,0.503197118,0.501230459
0.631103591,0.471416679,0.486426295
0.631103591,0.455905025,0.498119186
0.631103591,0.494685804,0.493167902
0.631103591,0.493040459,0.524298932
0.631103591,0.519863733,0.524498687
0.563081009,0.55510103,0.543829585
0.631103591,0.479613492,0.486866437
0.563081009,0.527616773,0.518715269
0.563081009,0.548438078,0.564281504
0.563081009,0.496057479,0.504035647
0.631103591,0.459482412,0.497484811
0.563081009,0.541863387,0.550266861
0.576161462,0.519442398,0.537673716
0.563081009,0.517869699,0.506388023
0.563081009,0.527605665,0.547699156
0.511061117,0.550812252,0.527202131
0.563081009,0.550197559,0.532262756
0.563081009,0.506760245,0.519121586
0.563081009,0.501482376,0.508195909
0.576161462,0.509692873,0.505219465
0.563081009,0.50631251,0.490069129
0.563081009,0.528901284,0.51652683
0.516619944,0.521796421,0.505187284
0.576161462,0.491592794,0.520373064
0.576161462,0.514407833,0.529755964
0.522493628,0.495008162,0.517232391
0.522493628,0.539277708,0.523841211
0.522493628,0.526523394,0.507348874
0.60677699,0.485099719,0.493737329
0.60677699,0.473215016,0.485793095
0.60677699,0.49341543,0.534270206
0.60677699,0.510849053,0.518596795
0.60677699,0.540472499,0.527773236
0.60677699,0.511864867,0.503504308
0.69757753,0.527551131,0.544290144
0.60677699,0.519923073,0.51681927
0.69757753,0.526145975,0.553511815
0.60677699,0.509363329,0.537646975
0.69757753,0.509980894,0.545995797
0.69757753,0.541874497,0.585295146
0.69757753,0.470650661,0.49090748
0.60677699,0.507616257,0.503090289
0.69757753,0.526004671,0.550489031
0.69757753,0.537019834,0.535127204
0.69757753,0.485318738,0.530321381
0.60677699,0.513446764,0.527658344
0.69757753,0.493185881,0.504239549
0.69757753,0.490826312,0.521821575
0.69757753,0.483124079,0.497045314
0.60677699,0.490801359,0.498209034
0.69757753,0.52329233,0.528697427
0.60677699,0.486675206,0.51794517
0.69757753,0.502283245,0.508358348
0.60677699,0.508601003,0.504094629
0.69757753,0.543937683,0.588265599
0.69757753,0.517498862,0.565219255
0.69757753,0.473505067,0.486136772
0.69757753,0.524413643,0.529394955
0.559866962,0.502781425,0.49964207
0.69757753,0.505168828,0.514626458
0.69757753,0.507756305,0.534335332
0.69757753,0.498784826,0.519484251
0.69757753,0.472253355,0.522249748
0.69757753,0.479917306,0.527971514
0.69757753,0.520683125,0.566826202
0.69757753,0.51172291,0.523666575
0.69757753,0.540163392,0.549746778
0.69757753,0.492804376,0.518114115
0.69757753,0.517656461,0.51971064
0.69757753,0.47147568,0.506820672
0.69757753,0.531117452,0.536035095
0.69757753,0.468093065,0.489146397
0.69757753,0.505235445,0.530576115
0.69757753,0.530395924,0.549273176
0.69757753,0.496588458,0.500602761
0.69757753,0.553944636,0.585764515
0.69757753,0.494527564,0.539627306
0.69757753,0.536123953,0.57291926
0.69757753,0.519483927,0.561344529
0.69757753,0.530523416,0.561615372
0.69757753,0.508881541,0.557403528
0.69757753,0.497132038,0.530067502
0.69757753,0.512722174,0.552807228
0.69757753,0.559537529,0.561129346
0.69757753,0.539162579,0.540798267
0.69757753,0.517734386,0.524733776
0.69757753,0.484437811,0.533269548
0.69757753,0.563642467,0.583648291
0.69757753,0.51096334,0.553933989
0.69757753,0.506673846,0.529070324
0.55372185,0.479001334,0.509493822
0.69757753,0.554738167,0.553176992
0.822204969,0.519067954,0.539063669
0.69757753,0.526928051,0.52873831
0.69757753,0.514556511,0.563130698
0.69757753,0.508209829,0.55707991
0.69757753,0.480664221,0.533615484
0.69757753,0.511692875,0.514390475
0.69757753,0.52940769,0.553042385
0.69757753,0.512286587,0.53689819
0.69757753,0.549011357,0.558419093
0.69757753,0.503531376,0.528548923
0.69757753,0.520580225,0.521266977
0.69757753,0.544737501,0.554971768
0.69757753,0.511994847,0.521697848
0.69757753,0.539255197,0.551040207
0.69757753,0.506355979,0.545192675
0.69757753,0.532036389,0.538550647
0.69757753,0.489477126,0.517092461
0.69757753,0.498050917,0.534222614
0.69757753,0.503114044,0.519681609
0.69757753,0.475858946,0.497510308
0.69757753,0.521424723,0.530880171
0.69757753,0.512783691,0.524361508
0.588461691,0.498911719,0.534174051
0.69757753,0.495062201,0.530698642
0.69757753,0.510808905,0.528696763
0.588461691,0.492348541,0.50148616
0.69757753,0.490880587,0.52197269
0.69757753,0.493699629,0.533982414
0.69757753,0.497373611,0.525783214
0.588461691,0.488217005,0.504232684
0.69757753,0.503068506,0.509722584
0.69757753,0.518232897,0.530191575
0.588461691,0.486995023,0.484248979
0.69757753,0.485386797,0.530205073
0.69757753,0.552260094,0.549608607
0.69757753,0.506119719,0.552291244
0.522493628,0.523173954,0.506092587
0.522493628,0.510145528,0.513144927
0.522493628,0.512858602,0.495684749
0.640231092,0.497025084,0.509484734
0.522493628,0.517486159,0.531900706
0.522493628,0.488454365,0.499122148
0.522493628,0.529329806,0.507666663
0.522493628,0.5270495,0.518278407
0.522493628,0.550205752,0.526270917
0.522493628,0.532272926,0.529535395
0.522493628,0.507874699,0.509848735
0.522493628,0.501263208,0.523832924
0.522493628,0.505514345,0.516881786
0.522493628,0.532364933,0.5369382
0.522493628,0.502493537,0.501224518
0.522493628,0.541958597,0.544680978
0.522493628,0.50243532,0.499463423
0.522493628,0.532767268,0.528864363
0.522493628,0.524538029,0.504112465
0.522493628,0.498519822,0.491976914
0.563081009,0.494259661,0.522351491
0.563081009,0.574139755,0.526345224
0.563081009,0.523978095,0.539529837
0.563081009,0.518497063,0.525839787
0.563081009,0.527514742,0.534576955
0.563081009,0.537909562,0.55886725
0.563081009,0.495796771,0.504944812
0.551321138,0.511902508,0.535119164
